,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
日付,評価,名前,プロフィールURL,年代・性別,使い道,使う人,購入した回数,レビューのタイトル,レビューの本文
2018-11-26,4,"ゲストさん"" ","
","
","
","
","
","
","匂いは気に入りました。　

他はまだよくわからないです。"
2018-11-25,1,"""３児のマンマさん"" ",https://review.rakuten.co.jp/my/M2IwYWJmZTE4MWQ0MzYxMw__/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,"
",今度こそはと思ってたのに結局かゆかった。
2018-11-17,4,"""こゆき1220さん"" ",https://review.rakuten.co.jp/my/MWNlYjBiMzA5Y2VjYWE_/1.0.0.1/,40代 女性,実用品・普段使い,自分用,はじめて,リピートします,"抜け毛が多かったので、購入してみました。　

結果、かなり減りました。　

リピート確定です。"
2018-11-16,5,"""Marble⌒☆さん"" ",https://review.rakuten.co.jp/my/MWUyNTYwZjQyYzJjMjQxOA__/1.0.0.1/,40代 女性,実用品・普段使い,家族へ,はじめて,値段は安くてよい。リピ決定。,"いつもボーテのボリューム使っています。値段が高いので合間に使いたいなと思ったのと、中学生の娘と一緒に使う為に購入しました。スッキリ度とフワッとはボリュームには負けますが、市販シャンプーには戻れないので。匂いは薄〜い森林入浴剤みたいな感じで思ったより気にならんし、ボリュームより若干しっとり系かな。猫っ毛パーマ白髪染めですが、えぇ感じです。なにより値段が安いので。この位の値段で色々と出してくれれば頻繁に買いたい。　

2週間使ってみた…かなり( ・∀・) ｲｲﾈ！香りもクセになった笑ボリュームも出て、艶もハリも。なにより抜け毛が減った。そして切れ毛も。ヤバいリピ決定。スカルプDボーテボリュームは高いので時々購入します。要望なんですが、旅行に持って行きたいので、この商品もお試し用か携帯用的なやつを作って頂きたいです。"
2018-11-10,3,"""yu_a66さん"" ",https://review.rakuten.co.jp/my/ZjM5MmQ0NjVhNDEw/1.0.0.1/,40代 女性,"
","
","
","
",オーガニックだからなのか、洗い終わった後、若干髪がキシみます。
2018-11-08,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,良いです,匂いも、使い心地も良いです。抜け毛には、効果なしな感じです。
2018-11-07,5,"""pokoyamaさん"" ",https://review.rakuten.co.jp/my/M2FiN2ZmMDA2YWM0NDk_/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,"
",このシャンプーを使い始めたら抜け毛が減りました。香りは普通です。またリピしたいと思います。
2018-10-12,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,"
",お得な価格で購入できました。ありがとうございます
2018-10-09,4,"ゲストさん"" ","
","
",実用品・普段使い,子供へ,リピート,"
",お得な価格で購入できました。ありがとうございます
2018-10-05,5,"""ばらもん1007さん"" ",https://review.rakuten.co.jp/my/MzJmZmY3NzE3NTBjNTMxYQ__/1.0.0.1/,40代 女性,実用品・普段使い,自分用,リピート,リピ！,香りも泡立ちも良くて、値段も許容範囲内  又お願いします
2018-09-30,4,"""むちむちこぶたんさん"" ",https://review.rakuten.co.jp/my/MTIzN2E4ZTI1NGJiN2Q_/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,寝ぐせがつきにくくなった！,"今まで使用していたシャンプー＆トリートメントがリニューアルして合わなくなり、シャンプージプシーをしていました。　

こちらのシャンプー＆トリートメントを使用してから、寝ぐせで髪がひろがることがなくなりました。　

また、長時間髪を縛って後がついても、寝ぐせ直しスプレーだけでサッと戻ります。　

強いて言うなら、香りがレトロな感じで、もう少し今時な香りだと嬉しいかな。"
2018-09-14,4,"ゲストさん"" ","
","
",実用品・普段使い,子供へ,はじめて,"
",お得な価格で購入できました。ありがとうございます
2018-09-10,4,"ゲストさん"" ","
","
","
","
","
","
",さっぱりするのに、きしまずリピ買いです！
2018-09-03,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,とても良くて購入して、よかったです。,頭皮のケアを始めようと思い、こちらの商品を購入してみました。使ってみてまず、頭皮のにおいや、べたつきが改善されています。トリートメントで頭皮をマッサージするのも、とても気持ちが良いです。香りは、気持ちが落ち着く甘すぎない大人っぽい香りで好きです。欲を言えば、男性にメジャーなブランドなので「D」のマークをもっと小さくしてもらえたら（又は購入後にブランド名を剥がせる）と、バスルームに置いて他の人に見られても気にならなくて嬉しいです。
2018-09-01,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
","頭皮が気になって、こちらを購入しました。　

キシキシする事もなく、使い心地は良いでう。　

もう少し使い続ければ、ツヤが増すかもしれません。　

継続してみたいと思います。　

ポンプ部分が若干チープで折れそうな感じがするので★一つマイナスです。"
2018-08-22,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,"
",2回目の購入です。その前はアンファーさんのスカルプDボーテの高い方も2回購入してましたが、円形脱毛症が改善されてきたため金銭的にこちらに変えました。こちらの方がツルツル感があって私は好きです。香りも好きな香りですがあまり残らない気がします。トリートメントで頭皮マッサージしても頭皮はべたつきませんしカサつきもないしいい感じです。
2018-08-16,4,"""R＆K0902さん"" ",https://review.rakuten.co.jp/my/OTAwYTkyMmRiNGJjNTAxYw__/1.0.0.1/,40代 女性,実用品・普段使い,自分用,はじめて,"
",私の髪質には、かなり合ってました。サラサラヘアーになり皮脂の匂いもなくなり、抜け毛が断然減りました。リピート決定！！
2018-08-11,1,"""maronyancoさん"" ",https://review.rakuten.co.jp/my/ZjlhN2RhZDZiNzZkMzA_/1.0.0.1/,40代 女性,"
","
","
",送料無料に要注意！,"こちらの商品が送料無料と記載がある時に購入したのですが、注文時には送料540円が加算された料金でした。　

 　

他のショップの様に送料無料で再計算してくれると思っていたら、加算されたまま届きました。　

 　

返還を求めてメールを何度もやり取りし、注文から9日目にやっと返還の手続きしてもらえることに。　

それから現在で12日経ちましたが、未だに返還されていません。　

 　

1〜2週間かかると言ってたけど、こういうのってなる早でするもんだと思っていたので予想外です。　

現在お盆前の土曜日なのですが、提示された期間内に届ける気は無いのかも知れません。　

 　

メールのやり取りも誠意が全く感じられない文面と対応だったので、ちょっと常識の通じないショップみたいです。　

 　

金額で送料無料に満たない注文の際には送料の訂正をお願いしたら、計算し直してくれるのかどうかはわかりませんが、お願いしなかったら私みたいに本当に面倒くさいことになるので、やってみたほうがいいです。　

 　

髪の毛抜けそうなほどのストレスがかかりますよ。　

あまりにイライラして使う気になれなかったので、人に譲りました。　

その際にもしリピートするなら、直接この会社に関わらないショップで購入することを強くオススメしました。"
2018-08-10,2,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,残念ながら痒いです,某ノープーを使ったら物凄くかゆくなって変えました。しかしいつになっても痒い。どうやら私にはこちらも合わなかったようです。ボタニカルだから合うとは限らないのかな？他のよくある安いシャンプーでは痒くならない。我慢できるくらいなので無くなるまで使いますがリピ無しです。泡立ちも良いのですが残念です。合う人にはいいシャンプーだと思います。値段も高すぎないし。
2018-08-07,1,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,パサつく髪には合わないです,シャンプーは香りも滑らかな感触で洗いやすかったが、コンディショナーはその役目を果たさなかった。ゴワゴワでパサついた髪になり、驚いた！乾かすのも大変でした！
2018-08-07,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,"
",オススメ,１度使用するとやめられない 他の商品を暫く使用していましたが、やっぱり、頭皮・髪共にとても良いと思います 素早く対応頂き、ありがとうございました
2018-08-06,3,"""ar_rさん"" ",https://review.rakuten.co.jp/my/YzJmZDExMDVlNTYyNGYxNQ__/1.0.0.1/,40代 女性,"
","
","
","
","良かった点・シャンプーの泡立ちがよく、コンディショナーも控えめな香り。気持ちよくマッサージ出来て頭皮のかゆみやフケがなくなった。　

残念な点・コンディショナーをすすぐと物凄くキシキシする。パサつき、ハリコシ等の悩みに変化がなかった。　

ひと月ほど使っていますが、お値段的にもリピはなさそうです。"
2018-07-29,5,"""カモミール6316さん"" ",https://review.rakuten.co.jp/my/NTVkY2RkNDA4ZGFiMjMxYQ__/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,頭皮が健やかに・・・,"５４歳です。毎月仕方なく白髪染をしなければならない為　

少しでも髪と頭皮に負担がない物でと思いと　

今後５年後.１０年後を考えて変えてみました。　

頭皮が汗ばむ季節頭皮の匂いも気にならなくなり　

髪の毛が元気になり　

頭皮の痒みもなくなりました。（個人的に）　

香りも優しく甘くなく好きです。　

髪の毛が多いのでオーガニックも定期購入してほしいです。"
2018-07-19,2,"""ё優ёさん"" ",https://review.rakuten.co.jp/my/NTEyZjEzMjY3NmU2/1.0.0.1/,40代 女性,実用品・普段使い,自分用,はじめて,匂いが。,"ボタニカルと言うことで期待して購入しましたが、とにかく匂いがおぢさんの香りでした。　

爽やかな香りを想像していたので残念です。　

洗い上がりは多少きしむけど、乾かしたらさらっとしてます。毎日使うには良いのですが、どうしても香りが。。。　

残念ながら旦那行きです。"
2018-07-12,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,初めて,頭皮アトピーになって、どんなシャンプーがいいのかな･･･？と悩みつつ･･･初めて購入してみました。香りも好みで使い心地もとてもよかったです！
2018-07-05,4,"ゲストさん"" ","
","
","
","
","
","
",頭皮にかゆみが出ず、香りがいいのでリピートしました。ぱさつきが気になったら、トリートメントの量を増やすとまとまりがよくなりました。
2018-07-04,5,"ゲストさん"" ","
","
","
","
","
",髪質改善,パサついている髪質でくせ毛です。シャンプーは、しっとりした感じで、トリートメントは、逆にサラッとした感じがします。即効性があるかどうかは人それぞれだと思いますが、私の場合は、使用して数回程度で、家族から髪がパサついてないと言われましたので、効果があるのだと思います。また購入すると思います。
2018-07-03,5,"""そう０３２８さん"" ",https://review.rakuten.co.jp/my/ZDQwYWIzZWM3YjBhNjQ_/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,"
","購入するまで、●-ru。というシャンプーを使っていました。トリートメント要らずで楽でしたが、地肌の痒みやフケが酷いのと、静電気が凄かったので違うものを探してるところ、こちらを購入してみたのですが、痒み等の問題は全て解決。大変満足です。　

トリートメント後は髪がゴワゴワします。が、乾いた後はツヤツヤです。"
2018-06-24,4,"""あゆoさん"" ",https://review.rakuten.co.jp/my/MThhMGIxNzM1MzZkN2IxYw__/1.0.0.1/,"</span>
                            <span>購入者",実用品・普段使い,自分用,はじめて,頭皮の臭いが気にならなくなりました。,"元々サロンシャンプーを使っていたのですが、腰までのロングからバッサリショートボブに切ったらなんだか合わなくなってしまって、シャンプージプシーに…　

短くなってから、特に暑くなってからは頭皮が臭う気がしていて、気になっていました。　

そんな時にたまたま某サイトのプレゼント企画で現品が当選し、使い始めました。　

スカルプシャンプーはスースーしそう、頭皮や髪が乾燥しそう、というイメージがありましたが、使ってみると全然気になりませんでした。　

また、敏感肌なのでどんなシャンプーやトリートメントも多少の刺激があったり出来物ができたりしていましたが、こちらはオーガニックだからか快適に使えています。　

香りもなかなか良いのですが、全く残らないのが残念かな、でも香水をつける事もあるので邪魔しなくていいかも？"
2018-06-24,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
",泡立ち、泡切れがいいですが、洗い上がりは少しゴワつきます。なので、リピはないですかね。
2018-06-22,5,"""ゆみかちゃん0760さん"" ",https://review.rakuten.co.jp/my/NTNhNTIyNGI2YWMzY2M_/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,自分と娘用,"初めて使用しましたが　

すごく良いです！　

頭皮がすっきりさっぱりして　

ほのかな香りでリピート決定です！"
2018-06-17,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,まだ使い始めたばかりですが,"痒みがなくなりました。ですが、少しきしみがあります。（私はボタニカルを使うと必ずきしむようです）　

香りは好きとは言えませんが、イヤでもないです。　

１本使い切るまで様子見というところでしょうか。"
2018-05-17,5,"ゲストさん"" ","
","
",実用品・普段使い,家族へ,はじめて,"
",頭皮の事を考えてこちらを使っています。以前は頭皮の匂いが気になったのですがこちらのシャンプーとトリートメントを使ってから気にならなくなりました。
2018-05-05,1,"""toragarapantuさん"" ",https://review.rakuten.co.jp/my/ZmEwMGY0ZDYxYjZjYjU_/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,使ってみて,サラサラ感、しっとり感、ふんわり感、ハリ感等、全てに当てはまらない。時間が経つとパサパサ、ぺったんこ。香りも良くない。お金返して欲しいくらい。
2018-05-03,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,私の髪に合っているみたいです,以前まではスカルプDボーテを使っていました。Dボーテも頭皮が元気になってよかったけれど、価格面でこちらを購入してみました。香りもいいし、頭皮のニオイも気にならないし、髪の毛にツヤが出ます！リピ決定です(^^)
2018-04-24,5,"""マリーン4112さん"" ",https://review.rakuten.co.jp/my/MmE4MGMyOGMxZWQ4NGQxNw__/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,スッゴい満足！,髪がストレートでお尻近くまである長い髪です！いつも地肌や髪の毛に対して良いと言われすシャンプー！トリートメントを使ってきましたが！匂いに関しても凄く素敵な匂いで髪の乾かした後の手触りはサラサラです！最高です！同じ匂いのボディソープなども会ったら良いな〜！今からリピートしますね！
2018-04-20,4,"ゲストさん"" ","
","
","
","
","
","
","気になっていた商品だったので思い切って購入しました。　

シャンプーは、ギシギシせず滑らかな感じで良かったです。　

トリートメントは、髪の滑りが良くないかな…なのでマイナス1にしました。　

でも、乾かすとサラサラになります。　

使い続けるとまた使用感も変わるかもと期待してます。"
2018-04-07,4,"""soccer4948さん"" ",https://review.rakuten.co.jp/my/OGQ5ZTdkMWE2NmYxYmM_/1.0.0.1/,40代 男性,"
","
","
","
","対応も迅速で、気持ちいい取引でした。　

また商品も満足いくものでした"
2018-03-31,3,"""gwyneth47さん"" ",https://review.rakuten.co.jp/my/OTdiMWM1Y2Y3MDVk/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,トリートメントが良くない,"シャンプーの香り、泡立ちは凄く気に入ったんですがトリートメント付けない方がいい　

ゴワゴワになります。　

シャンプーは洗った後落ち着きます。　

後頭部のかゆみも感じなくなり　

シャンプーだけ使ってます。"
2018-03-19,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,良いような気がする,なんでなのか、シャンプーを流すときはサラサラなのにトリートメント付けるとガビガビになります。だけど、ドライヤーで乾かすと髪が立ち上がる！仕上がりは良いです！
2018-03-04,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,香りよいです,オーガニックという事で使い始めました。トリートメントを地肌につけてヘッドマッサージ出来る所が気に入っています。洗い流した後少しきしみますが、ドライヤーで乾かすとサラサラになります。ボトルもおしゃれですしリピートしてます。ただセットで買えば送料無料になるといいなぁ。
2018-02-28,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
",香りが良くて、少量で髪になじんで洗いやすいところが気に入っています。翌日の髪のまとまりも良いです。
2018-02-23,3,"""たけみおまさまなさん"" ",https://review.rakuten.co.jp/my/YTg2NjU0MjJjMTk0NDExZg__/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,良くもあり、わるいとこも。,洗浄力が高いクレンジング系のシャンプーを使ったら、頭皮の調子が突然悪くなってかゆみがとまらなくなった。センシティブにかえてもなかなか治らず困っていましたが、こちらにかえたらかゆみはピタッととまりました。すごく調子がいいです！やっぱり余計な成分は極力ないほうがいいんですね。ただしかし！コンディショナーはいまいち。もう少し柔らかくなるバージョン、出してください！毛先のバサバサが気になります。
2018-02-20,4,"ゲストさん"" ","
","
","
","
","
","
","香りがとても良いです。甘すぎないスッキリしすぎない、絶妙な香り。でも乾かしてしまうと案外髪に香りが残らないのが残念。　

髪質がやわらかくなる感じがするので、量が多かったり硬かったりする人に向いていそうです。　

時々かゆみを感じるので、しばらく使ってみてかゆみがなく快適に使えそうならリピートしたいと思います。"
2018-02-14,4,"""P_Loveさん"" ",https://review.rakuten.co.jp/my/M2FmZTZmMzkxM2MxNmQ_/1.0.0.1/,50代 女性,実用品・普段使い,自分用,リピート,泡立ちもよくいい感じ,抜け毛が気になりこちらを使ってみて激減とまではいかないまでも、抜け毛が少なくなったと思える商品なのでもう少し使い続けてみようと思っています。
2018-02-11,3,"""titty.さん"" ",https://review.rakuten.co.jp/my/OTBkYjU1MmYzOWNjMmMxOQ__/1.0.0.1/,20代 女性,"
","
","
",香りが、、,"香りがひと昔前の車の芳香剤みたいでキツい。　

ただお風呂上がりはそこまで気にならなくなるのでまだよかったです。　

洗い上がりはいいと思います。"
2018-02-05,3,"""fuwari0808さん"" ",https://review.rakuten.co.jp/my/ZDdkYzA4NTgxMWVj/1.0.0.1/,30代 女性,"
","
","
",まぁまぁ,"一ヶ月ちょっと使ってみての感想です。シャンプーは泡立ちも悪くなく良いと思います。髪にこしとつやは出てると思います。　

香りは特に強い香りでもなく、良い匂いとも思わず普通です。　

ただトリートメントの効果が少ない。今まで使っているものはトリートメントを毛先につけるとするっとほどけるのですがつけてもゴワゴワして絡まったのがなかなかとけません。時間がかかります。　

このゴワゴワがシャンプーのせいかもしれませんがどちらかわかりません。　

悪くはないけど良くもなかったです。"
2017-12-31,5,"""accoxさん"" ",https://review.rakuten.co.jp/my/NDJlZGViZmFlNjViMzUxMQ__/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,いい匂い,前回は普通の？スカルプdボーテ を買い、すごくよかったのですがやはり高いな〜と思ってたら。オーガニックで手頃な値段だったので今回はこちらを。匂いは通常の柑橘アロマより甘めで、ローズ系アロマ。どちらも好きですが値段的に次回もこちらをリピします。
2017-12-20,5,"ゲストさん"" ","
","
","
","
","
","
","オーガニックが 出て 値段も手頃で  とても嬉しいです。　

香りも良いです。"
2017-12-17,5,"ゲストさん"" ","
","
","
","
",はじめて,オーガニックに惹かれて,"スーパーセールでお試しに買ってみたところ、めっちゃ良い!!　

すっべすべ ツルッツルになって、トリートメント要らない位です!!　

少量の量で とっても泡立つし、リピ決定です♪♪"
2017-12-09,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
","くせ毛で広がりやすい髪、乾燥しやすく痒みのでやすい頭皮。　

しっとりまではなりませんが、広がりは多少抑えられているかと。　

今のところ痒みも出ず、いい感じです。　

好きな香りですが持続性ないのが残念です。"
2017-11-13,5,"""rinoWWWWさん"" ",https://review.rakuten.co.jp/my/YjFiYzdjNjdiOTE5NDA_/1.0.0.1/,30代 女性,"
","
","
",リピートしてます,"主人と一緒に使っています　

今のところ問題なく使用しています　

これからも頭皮環境&amp;薄毛などに効果があるといいなぁとの期待も込めて星５つです"
2017-10-25,4,"""陳1969さん"" ",https://review.rakuten.co.jp/my/Y2IxZjE0YmY2MTg2NjQxZQ__/1.0.0.1/,40代 男性,プレゼント,家族へ,はじめて,デザインがいい,初めてこの製品を購入した。育毛の効果があるかどうか、これから試しします。
2017-10-05,4,"""ふくハーブさん"" ",https://review.rakuten.co.jp/my/ZDliYjk4OWViMjk1OTU_/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,使い心地いいです,"シャンプーはアロマの香りじゃないと気持ち悪くなるタイプなので、心配してましたがこちらは大丈夫でした。　

地肌が荒れていたのですが洗いはじめたその日から改善し始めました！洗い上がりも満足です。沢山買うと割引になるとか、香りのバリエーションがこれからあることを期待しています。"
2017-09-30,3,"""しおのめさん"" ",https://review.rakuten.co.jp/my/ZTEwYzlhMmE4OWI3MjcxMw__/1.0.0.1/,20代 女性,実用品・普段使い,自分用,はじめて,良い点気になる点半々です,"梱包を開けてまず感じたのは「予想より小さい」です。ページをしっかりと確認しなかった私も悪いですが、容量の表記は気付きやすいところに欲しいです。　

香りはとても気に入ってます。甘すぎず、爽やかすぎずです。傷んだ髪にすこしコシが出てきたかも？　

初めての購入なので、割高感があるにせよこれから髪質が改善したら続けようかなと思います。"
2017-09-28,5,"""うちのゆきてぃーさん"" ",https://review.rakuten.co.jp/my/YmI5OTA0YTZiNjQwODIxZA__/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,キシミ無し!,"産後の抜け毛から、ずっと毛が生えてこなくて悩んでいました。有名商品の育毛剤を使ったりしてもシャンプーを使ってもピンとこなくて、ネットで探してたらこちらの商品を発見!　

シャンプーは、良い香りです。私はボブですが、ワンプッシュで十分ふわふわの泡で洗えて、ノンシリコンなのにキシミません。　

トリートメントは、頭皮マッサージもしてますが、ドライヤーをかけた後、髪がサラサラになり、根本が立ち上がりました。まだ、2、3回しか使ってないので分かりませんが、効果があると良いなと思ってます。"
2017-09-12,4,"""しのん０５２７さん"" ",https://review.rakuten.co.jp/my/OTlhM2NhY2I4ZThlMzYxZQ__/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,"
","まだ2度程しか使用していませんが指通りもよく、　

髪の毛がふっくら立ち上がり、とても良い感じです。　

最近頭皮も痒くなっていましたが、このシャンプーで洗った後は　

痒くなりません。　

色々なメーカーを試していますが、今はこのオーガニックシャンプーが　

あっていると思います。　

少し続けてみようと思います。"
2017-09-07,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,気持ちが良い,オーガニック 天然 頭皮ケア スカルプケア ノンシリコン すべての言葉に惹かれて購入しました。シャンプーは泡立ちもよくベリーショートに近い私はかなり長持ちしそうです。コスパは良いかと。頭皮までつけてマッサージ出来るトリートメントなので安心して使用しています。他のシャンプーやトリートメントでかゆみや生え際にぶつぶつが出来たことがある私ですが今回は大丈夫みたいです。５０代後半で髪が細くなってきて若干心配になってきたところでの初めてのアンファー・・・期待を込めて・・・香りも強くなく使用中はほんのり香ります。そこもＧＯＯＤ
2017-08-31,5,"""たまきりんさん"" ",https://review.rakuten.co.jp/my/MzgxYjE1NGViNzAzMTE_/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,頭皮スッキリ,シャンプーは地肌にスッと浸透する感じでしっかり洗えます。トリートメントもいい感じ。こちらは初めて使いますが、とても使い心地はいいです。
